time;ID;sentrank;children;sentvn;vnincreased;sentDIO;generatedDAO;forwardedDAO;generatedNPDAO;forwardedNPDAO;ttlsent;receivedDIO;receivedDAO;ttlrcvd;forwardedData;total_energy;attack
32;17;521;0;240;0;1;0;0;0;0;1;2;0;2;0;60;0
32;18;808;0;240;0;1;1;0;0;0;2;4;0;4;0;86;0
32;30;816;0;240;0;1;0;0;0;0;1;5;0;5;0;90;0
32;24;537;0;240;0;1;0;0;0;0;1;1;0;1;0;73;0
32;19;649;0;240;0;1;0;0;0;0;1;4;0;4;0;78;0
32;11;1172;0;240;0;2;0;0;0;0;2;1;0;1;0;59;0
32;14;809;0;240;0;2;0;0;0;0;2;2;0;2;0;83;0
32;26;512;0;240;0;2;0;4;0;0;6;2;4;6;0;78;0
32;31;791;0;240;0;1;1;0;0;0;2;3;0;3;0;62;0
32;10;527;0;240;0;1;0;0;0;0;1;3;0;3;0;90;0
32;6;1148;0;240;0;2;0;0;0;0;2;1;0;1;0;71;0
32;22;807;0;240;0;2;0;0;0;0;2;4;0;4;0;73;0
32;20;1024;0;240;0;1;0;0;0;0;1;0;0;0;0;69;0
32;16;802;0;240;0;1;0;0;0;0;1;1;0;1;0;68;0
32;4;793;0;240;0;2;0;0;0;0;2;2;0;2;0;77;0
32;25;793;0;240;0;1;0;0;0;0;1;0;0;0;0;52;0
32;28;806;0;240;0;2;1;0;0;0;3;2;0;2;0;69;0
34;29;882;0;240;0;1;15;1;0;0;17;39;1;40;0;270;0
34;9;1180;0;240;0;2;0;0;0;0;2;8;0;8;0;73;0
34;3;1108;0;240;0;6;3;0;1;0;10;24;0;24;0;243;0
34;7;783;0;240;0;25;0;0;0;0;25;48;0;149;0;300;0
34;12;787;0;240;0;25;11;2;2;1;41;23;3;120;0;481;0
34;21;770;0;240;0;1;1;0;0;0;2;2;0;2;0;119;0
34;5;512;0;240;0;1;13;1;0;0;15;20;1;21;0;235;0
34;17;512;0;240;0;1;13;1;0;0;15;35;1;36;0;184;0
34;18;834;0;240;0;1;12;0;0;0;13;42;0;42;0;270;0
34;30;871;0;240;0;2;0;1;0;0;3;0;1;1;0;108;0
34;24;537;0;240;0;0;12;2;0;1;15;17;3;20;0;130;0
34;19;552;0;240;0;2;12;0;0;0;14;49;0;49;0;197;0
34;8;821;0;240;0;26;0;7;1;1;35;37;8;144;0;351;0
34;11;1170;0;240;0;2;0;0;0;0;2;1;0;1;0;80;0
34;14;827;0;240;0;2;0;1;0;1;4;26;2;28;0;158;0
34;26;512;0;240;0;24;10;40;0;2;76;43;43;169;0;395;0
34;31;813;0;240;0;1;0;0;0;0;1;2;0;2;0;108;0
34;6;1236;0;240;0;2;1;0;0;0;3;1;0;1;0;101;0
34;22;799;0;240;0;1;0;0;0;0;1;2;0;2;0;198;0
34;20;1164;0;240;0;7;9;0;2;0;18;24;0;24;0;304;0
34;10;524;0;240;0;1;13;8;1;1;144;98;9;107;0;854;1
34;16;802;0;240;0;1;0;1;0;0;2;8;1;9;0;154;0
34;4;787;0;240;0;1;0;0;0;0;1;2;0;2;0;87;0
34;25;815;0;240;0;25;0;0;0;0;25;35;0;130;0;284;0
34;28;806;0;240;0;1;0;0;0;0;1;0;0;0;0;126;0
36;29;919;0;240;0;1;15;0;0;0;16;43;0;43;0;255;0
36;9;1176;0;240;0;1;0;0;0;0;1;2;0;2;0;73;0
36;12;787;0;240;0;24;0;0;0;0;24;21;0;102;0;270;0
36;3;1108;0;240;0;1;0;0;0;0;1;23;0;23;0;82;0
36;7;808;0;240;0;27;0;0;0;0;27;53;0;159;0;318;0
36;21;770;0;240;0;1;0;0;0;0;1;3;0;3;0;121;0
36;5;519;0;240;0;1;18;0;0;0;19;23;0;23;0;127;0
36;8;831;0;240;0;26;1;0;0;0;27;44;0;141;0;364;0
36;17;523;0;240;0;1;15;0;0;0;16;38;0;38;0;226;0
36;18;880;0;240;0;2;16;0;0;0;18;39;0;39;0;226;0
36;30;860;0;240;0;1;0;0;0;0;1;3;0;3;0;118;0
36;24;528;0;240;0;2;12;0;0;0;14;18;1;19;0;154;0
36;19;557;0;240;0;1;11;0;0;0;12;62;0;62;0;230;0
36;11;1170;0;240;0;0;0;0;0;0;0;1;0;1;0;55;0
36;14;827;0;240;0;0;0;0;1;0;1;19;0;19;0;84;0
36;26;512;0;240;0;25;12;30;1;0;68;56;30;179;0;351;0
36;31;813;0;240;0;2;0;0;0;0;2;1;0;1;0;129;0
36;6;1236;0;240;0;2;0;0;0;0;2;0;0;0;0;71;0
36;22;799;0;240;0;2;0;0;0;0;2;2;0;2;0;109;0
36;20;1164;0;240;0;3;0;0;0;0;3;20;0;20;0;94;0
36;10;512;0;240;0;1;14;1;0;0;136;108;2;110;0;857;1
36;16;916;0;240;0;1;0;0;0;0;1;1;0;1;0;83;0
36;4;787;0;240;0;1;0;0;0;0;1;0;0;0;0;101;0
36;25;815;0;240;0;26;0;0;0;0;26;39;0;139;0;299;0
36;28;894;0;240;0;1;0;0;0;0;1;2;0;2;0;56;0
38;29;1128;0;240;0;3;19;0;1;0;23;45;0;45;0;400;0
38;9;1176;0;240;0;1;0;0;0;0;1;0;0;0;0;56;0
38;12;846;0;240;0;25;0;5;0;0;30;20;5;115;0;367;0
38;3;1108;0;240;0;1;0;0;0;0;1;21;0;21;0;88;0
38;7;802;0;240;0;24;0;0;0;0;24;53;0;160;0;292;0
38;21;770;0;240;0;1;0;0;0;0;1;0;0;0;0;103;0
38;5;519;0;240;0;0;15;0;0;0;15;22;0;22;0;182;0
38;8;831;0;240;0;24;0;0;0;0;24;37;0;138;0;278;0
38;17;512;0;240;0;1;16;1;0;0;18;40;1;41;0;181;0
38;18;831;0;240;0;1;15;0;0;0;16;42;0;42;0;245;0
38;30;860;0;240;0;1;1;0;0;0;2;3;0;3;0;161;0
38;24;537;0;240;0;1;17;1;0;0;19;20;1;21;0;131;0
38;19;548;0;240;0;1;16;0;0;0;17;58;0;58;0;192;0
38;11;1173;0;240;0;2;1;0;0;0;3;1;0;1;0;70;0
38;14;849;0;240;0;2;0;0;0;0;2;21;0;21;0;135;0
38;26;512;0;240;0;25;12;27;0;1;65;55;28;180;0;377;0
38;31;809;0;240;0;1;0;0;0;0;1;1;0;1;0;99;0
38;6;1206;0;240;0;1;0;0;0;0;1;1;0;1;0;73;0
38;22;799;0;240;0;0;0;0;0;0;0;0;0;0;0;63;0
38;20;1164;0;240;0;1;0;0;0;0;1;20;0;20;0;79;0
38;10;512;0;240;0;1;15;6;0;0;142;107;6;113;0;868;1
38;16;916;0;240;0;1;0;1;0;0;2;3;1;4;0;130;0
38;4;787;0;240;0;2;0;0;0;0;2;1;0;1;0;135;0
38;25;785;0;240;0;25;1;0;0;0;26;37;0;143;0;264;0
38;28;894;0;240;0;1;0;0;0;0;1;1;0;1;0;98;0
40;29;1147;0;240;0;6;17;0;1;0;24;47;0;47;0;405;0
40;9;1176;0;240;0;1;0;0;0;0;1;1;0;1;0;94;0
40;12;873;0;240;0;26;0;13;1;1;41;26;14;133;0;473;0
40;3;1231;0;240;0;6;12;0;2;0;20;25;0;25;0;340;0
40;7;802;0;240;0;25;0;0;0;0;25;58;0;160;0;309;0
40;21;838;0;240;0;2;0;0;0;0;2;3;0;3;0;120;0
40;5;515;0;240;0;1;17;0;0;0;18;23;0;23;0;182;0
40;8;831;0;240;0;26;0;0;0;0;26;33;0;132;0;282;0
40;17;512;0;240;0;0;17;1;1;2;21;42;3;45;0;191;0
40;18;977;0;240;0;1;16;1;1;1;20;49;2;51;0;376;0
40;30;1011;0;240;0;6;1;0;2;1;10;4;1;5;0;161;0
40;24;544;0;240;0;1;16;1;0;0;18;20;1;21;0;143;0
40;19;512;0;240;0;2;17;1;0;1;21;60;2;62;0;164;0
40;11;1173;0;240;0;1;0;0;0;0;1;0;0;0;0;60;0
40;14;862;0;240;0;1;0;0;0;0;1;16;0;16;0;113;0
40;26;512;0;240;0;25;11;29;1;1;67;53;31;175;0;453;0
40;31;809;0;240;0;0;0;0;0;0;0;0;0;0;0;61;0
40;6;1181;0;240;0;5;1;0;1;0;7;2;0;2;0;137;0
40;22;817;0;240;0;2;0;0;0;0;2;3;0;3;0;105;0
40;10;512;0;240;0;1;16;13;1;1;152;106;15;121;0;914;1
40;20;1161;0;240;0;2;1;0;0;0;3;26;0;26;0;139;0
40;16;905;0;240;0;1;0;1;0;0;2;1;1;2;0;101;0
40;4;893;0;240;0;1;0;1;0;0;2;2;1;3;0;112;0
40;25;781;0;240;0;27;0;0;0;0;27;39;0;144;0;284;0
40;28;932;0;240;0;1;0;0;0;0;1;0;0;0;0;78;0
42;29;925;0;240;0;1;16;0;0;0;17;42;0;42;0;211;0
42;9;1198;0;240;0;1;0;0;0;0;1;2;0;2;0;95;0
42;12;768;0;240;0;24;1;20;1;0;46;22;20;132;0;476;0
42;3;1228;0;240;0;3;20;0;0;0;23;22;0;22;0;335;0
42;7;802;0;240;0;26;0;0;0;0;26;48;0;156;0;313;0
42;21;838;0;240;0;1;0;0;0;0;1;0;0;0;0;136;0
42;5;568;0;240;0;1;15;0;0;0;16;18;0;18;0;105;0
42;8;873;0;240;0;26;0;0;0;0;26;33;0;139;0;329;0
42;17;549;0;240;0;1;14;0;0;0;15;32;0;32;0;152;0
42;18;898;0;240;0;1;12;0;0;0;13;39;0;39;0;269;0
42;30;1011;0;240;0;2;0;0;0;0;2;4;0;4;0;120;0
42;24;540;0;240;0;1;11;0;0;0;12;15;0;15;0;152;0
42;19;512;0;240;0;1;12;2;1;0;16;52;2;54;0;227;0
42;11;1173;0;240;0;1;0;0;0;0;1;2;0;2;0;91;0
42;14;862;0;240;0;1;0;0;0;0;1;17;0;17;0;80;0
42;26;512;0;240;0;24;11;28;0;0;63;48;28;172;0;365;0
42;31;827;0;240;0;2;0;0;0;0;2;2;0;2;0;141;0
42;6;1167;0;240;0;4;0;0;0;0;4;1;0;1;0;92;0
42;22;817;0;240;0;1;0;0;0;0;1;1;0;1;0;92;0
42;20;1206;0;240;0;1;0;0;0;0;1;16;0;16;0;76;0
42;10;516;0;240;0;1;11;19;0;1;152;92;20;112;0;877;1
42;16;894;0;240;0;1;0;0;0;0;1;1;0;1;0;68;0
42;4;893;0;240;0;1;0;0;0;0;1;1;0;1;0;81;0
42;25;779;0;240;0;24;0;0;0;0;24;31;0;141;0;270;0
42;28;932;0;240;0;1;0;0;0;0;1;0;0;0;0;61;0
44;29;925;0;240;0;0;16;0;0;0;16;38;0;38;0;209;0
44;9;1198;0;240;0;1;0;0;0;0;1;3;0;3;0;89;0
44;12;787;0;240;0;25;0;13;1;0;39;19;13;115;0;355;0
44;3;1285;0;240;0;2;14;0;0;0;16;19;0;19;0;219;0
44;7;798;0;240;0;25;0;0;0;0;25;50;0;146;0;300;0
44;21;847;0;240;0;1;0;0;0;0;1;1;0;1;0;89;0
44;5;513;0;240;0;1;21;1;0;0;23;24;1;25;0;256;0
44;8;873;0;240;0;25;0;0;0;0;25;29;0;122;0;276;0
44;17;548;0;240;0;1;15;0;0;0;16;39;0;39;0;246;0
44;18;970;0;240;0;1;18;0;0;0;19;35;0;35;0;349;0
44;30;1039;0;240;0;2;0;0;0;0;2;2;0;2;0;143;0
44;24;540;0;240;0;0;16;0;0;1;17;20;1;21;0;181;0
44;19;520;0;240;0;1;11;12;0;1;25;48;13;61;0;236;0
44;11;1089;0;240;0;4;1;0;1;0;6;0;0;0;0;122;0
44;14;881;0;240;0;1;0;0;0;0;1;17;0;17;0;111;0
44;26;512;0;240;0;25;14;34;0;0;73;45;34;169;0;389;0
44;31;827;0;240;0;0;0;1;0;0;1;3;1;4;0;133;0
44;10;512;0;240;0;1;14;0;1;0;136;90;0;90;0;825;1
44;6;1212;0;240;0;2;0;0;0;0;2;1;0;1;0;105;0
44;22;812;0;240;0;1;0;0;0;0;1;2;0;2;0;115;0
44;20;1206;0;240;0;1;0;0;0;0;1;20;0;20;0;92;0
44;16;894;0;240;0;1;0;0;0;1;2;3;1;4;0;138;0
44;4;880;0;240;0;2;0;0;0;0;2;2;0;2;0;114;0
44;25;803;0;240;0;24;0;0;0;0;24;33;0;127;0;282;0
44;28;1083;0;240;0;2;0;0;0;0;2;1;0;1;0;141;0
46;29;853;0;240;0;1;16;0;0;0;17;42;0;42;0;250;0
46;9;1191;0;240;0;2;0;0;0;0;2;6;0;6;0;87;0
46;12;883;0;240;0;24;1;17;0;0;42;22;17;128;0;505;0
46;3;1306;0;240;0;1;17;0;0;0;18;22;0;22;0;267;0
46;7;798;0;240;0;26;0;0;0;0;26;45;0;147;0;306;0
46;21;847;0;240;0;0;0;0;0;0;0;1;0;1;0;57;0
46;5;512;0;240;0;1;15;0;0;0;16;25;0;25;0;171;0
46;8;869;0;240;0;25;0;0;0;0;25;41;0;132;0;333;0
46;17;521;0;240;0;1;18;0;0;0;19;42;0;42;0;185;0
46;18;968;0;240;0;1;17;0;0;0;18;45;0;45;0;310;0
46;30;1039;0;240;0;2;0;0;0;0;2;2;0;2;0;122;0
46;24;537;0;240;0;1;20;0;1;0;22;25;1;26;0;152;0
46;19;519;0;240;0;1;13;0;1;0;15;62;0;62;0;152;0
46;11;1089;0;240;0;3;0;0;0;0;3;1;0;1;0;90;0
46;14;872;0;240;0;5;0;0;0;0;5;14;0;15;0;155;0
46;26;512;0;240;0;26;16;33;0;0;75;55;33;179;0;452;0
46;31;943;0;240;0;1;0;0;0;0;1;1;0;1;0;90;0
46;6;1195;0;240;0;1;0;0;0;0;1;1;0;1;0;56;0
46;22;884;0;240;0;1;0;0;0;0;1;3;0;3;0;65;0
46;20;1261;0;240;0;1;0;0;0;0;1;24;0;24;0;162;0
46;10;512;0;240;0;1;15;18;0;0;154;106;18;124;0;846;1
46;16;969;0;240;0;1;0;0;1;0;2;5;0;5;0;155;0
46;4;880;0;240;0;0;0;0;0;0;0;1;0;1;0;93;0
46;25;803;0;240;0;25;0;0;0;0;25;35;0;136;0;261;0
46;28;1083;0;240;0;0;0;0;0;0;0;1;0;1;0;51;0
48;29;838;0;240;0;2;16;0;0;0;18;38;0;38;0;288;0
48;9;1191;0;240;0;1;0;0;0;0;1;3;0;3;0;59;0
48;12;857;0;240;0;24;0;15;0;0;39;21;15;114;0;463;0
48;3;1232;0;240;0;1;15;0;0;0;16;20;0;20;0;250;0
48;7;856;0;240;0;27;1;0;0;0;28;53;0;157;0;344;0
48;21;851;0;240;0;2;1;0;0;0;3;5;0;5;0;127;0
48;5;535;0;240;0;2;17;1;0;0;20;24;1;25;0;172;0
48;8;884;0;240;0;26;0;0;0;0;26;36;0;134;0;314;0
48;17;521;0;240;0;0;12;1;0;0;13;30;1;31;0;143;0
48;18;943;0;240;0;2;13;0;0;0;15;35;0;35;0;374;0
48;30;1051;0;240;0;2;0;0;0;0;2;0;0;0;0;126;0
48;24;533;0;240;0;2;13;0;0;0;15;19;0;19;0;176;0
48;19;523;0;240;0;1;14;0;0;0;15;55;0;55;0;251;0
48;11;1110;0;240;0;2;0;0;0;0;2;3;0;3;0;60;0
48;14;872;0;240;0;2;0;0;0;0;2;13;0;13;0;73;0
48;26;525;0;240;0;23;11;29;0;0;63;47;29;163;0;352;0
48;31;943;0;240;0;3;0;0;0;0;3;3;0;3;0;116;0
48;6;1272;0;240;0;1;1;0;0;0;2;2;0;2;0;104;0
48;22;884;0;240;0;1;0;0;0;0;1;1;0;1;0;113;0
48;20;1261;0;240;0;1;0;0;0;0;1;22;0;22;0;81;0
48;10;539;0;240;0;2;14;16;0;0;152;96;16;112;0;889;1
48;16;969;0;240;0;1;0;0;0;0;1;3;0;3;0;60;0
48;4;880;0;240;0;1;0;1;0;0;2;2;1;3;0;141;0
48;25;803;0;240;0;26;0;0;0;0;26;36;0;138;0;270;0
48;28;1052;0;240;0;2;0;0;0;0;2;0;0;0;0;70;0
50;29;881;0;240;0;1;15;0;0;0;16;41;0;41;0;247;0
50;9;1248;0;240;0;1;1;0;0;0;2;2;0;2;0;92;0
50;12;831;0;240;0;25;0;17;0;0;42;18;17;120;0;477;0
50;3;1401;0;240;0;1;17;0;0;0;18;24;0;24;0;349;0
50;7;856;0;240;0;25;0;0;0;0;25;52;0;153;0;288;0
50;21;1017;0;240;0;1;0;0;0;0;1;2;0;2;0;124;0
50;5;523;0;240;0;1;15;1;0;0;17;22;1;23;0;210;0
50;8;898;0;240;0;24;0;0;0;0;24;43;0;138;0;306;0
50;17;550;0;240;0;2;13;0;0;0;15;34;0;34;0;240;0
50;18;884;0;240;0;1;16;0;0;0;17;37;0;37;0;259;0
50;30;1051;0;240;0;1;0;0;0;0;1;1;0;1;0;111;0
50;24;520;0;240;0;1;14;1;0;0;16;21;1;22;0;152;0
50;19;530;0;240;0;1;14;0;0;0;15;56;0;56;0;177;0
50;11;1226;0;240;0;1;0;0;0;0;1;1;0;1;0;80;0
50;14;890;0;240;0;2;0;0;0;0;2;19;0;19;0;176;0
50;26;512;0;240;0;25;16;31;0;0;72;54;31;173;0;387;0
50;31;943;0;240;0;0;1;0;0;0;1;2;0;2;0;89;0
50;6;1442;0;240;0;2;0;0;0;0;2;0;0;0;0;85;0
50;22;884;0;240;0;1;0;0;0;0;1;1;0;1;0;104;0
50;20;1261;0;240;0;1;0;0;0;0;1;20;0;20;0;85;0
50;10;512;0;240;0;1;13;17;0;0;151;103;17;120;0;904;1
50;16;982;0;240;0;2;0;1;0;0;3;3;1;4;0;154;0
50;25;792;0;240;0;26;0;0;0;0;26;41;0;145;0;284;0
50;28;1049;0;240;0;2;0;0;0;0;2;2;0;2;0;108;0
50;4;849;0;240;0;2;0;0;0;0;2;1;0;1;0;127;0
52;29;849;0;240;0;1;5;0;0;0;6;8;0;8;0;93;0
52;9;1243;0;240;0;1;0;0;0;0;1;2;0;2;0;89;0
52;12;854;0;240;0;4;0;4;0;0;8;7;4;12;0;151;0
52;3;1212;0;240;0;1;4;0;0;0;5;3;0;3;0;87;0
52;7;829;0;240;0;6;0;0;0;0;6;16;0;17;0;107;0
52;21;1017;0;240;0;1;0;0;0;0;1;0;0;0;0;56;0
52;5;518;0;240;0;1;3;0;0;0;4;3;0;3;0;62;0
52;8;898;0;240;0;5;0;0;0;0;5;9;0;10;0;116;0
52;17;530;0;240;0;1;4;0;0;0;5;8;0;8;0;89;0
52;18;876;0;240;0;1;5;0;0;0;6;9;0;9;0;107;0
52;30;1051;0;240;0;0;0;0;0;0;0;3;0;3;0;66;0
52;24;520;0;240;0;0;3;0;0;0;3;5;0;5;0;58;0
52;19;523;0;240;0;1;3;0;0;0;4;11;0;11;0;93;0
52;11;1259;0;240;0;2;0;0;0;0;2;0;0;0;0;92;0
52;14;906;0;240;0;1;0;0;0;0;1;5;0;5;0;89;0
52;26;512;0;240;0;6;3;10;0;0;19;11;10;22;0;139;0
52;31;950;0;240;0;1;0;0;0;0;1;1;0;1;0;94;0
52;10;512;0;240;0;1;4;4;0;0;9;22;4;26;0;76;0
52;6;1411;0;240;0;1;0;0;0;0;1;0;0;0;0;51;0
52;22;872;0;240;0;1;0;0;0;0;1;2;0;2;0;67;0
52;20;1271;0;240;0;2;0;0;0;0;2;5;0;5;0;123;0
52;16;982;0;240;0;1;0;0;0;0;1;3;0;3;0;104;0
52;4;849;0;240;0;1;0;0;0;0;1;1;0;1;0;86;0
52;25;792;0;240;0;6;0;0;0;0;6;8;0;8;0;96;0
52;28;1049;0;240;0;1;0;0;0;0;1;0;0;0;0;55;0
54;29;825;0;240;0;1;2;0;0;0;3;6;0;6;0;112;0
54;9;1243;0;240;0;1;0;0;0;0;1;2;0;2;0;56;0
54;12;837;0;240;0;4;0;2;0;0;6;3;2;5;0;114;0
54;3;1192;0;240;0;1;2;0;0;0;3;2;0;2;0;75;0
54;7;822;0;240;0;2;0;0;0;0;2;2;0;2;0;77;0
54;21;1017;0;240;0;2;0;0;0;0;2;3;0;3;0;74;0
54;8;885;0;240;0;2;0;0;0;0;2;3;0;3;0;90;0
54;5;518;0;240;0;0;1;0;0;0;1;4;0;4;0;87;0
54;17;530;0;240;0;0;1;0;0;0;1;3;0;3;0;83;0
54;18;846;0;240;0;1;1;0;0;0;2;5;0;5;0;93;0
54;30;1022;0;240;0;3;0;0;0;0;3;1;0;1;0;89;0
54;24;516;0;240;0;1;1;0;0;0;2;3;0;3;0;66;0
54;19;523;0;240;0;1;1;0;0;0;2;6;0;6;0;100;0
54;11;1259;0;240;0;1;0;0;0;0;1;1;0;1;0;52;0
54;14;906;0;240;0;1;0;0;0;0;1;2;0;2;0;53;0
54;26;512;0;240;0;3;1;3;0;0;7;4;3;7;0;108;0
54;31;950;0;240;0;2;0;0;0;0;2;1;0;1;0;62;0
54;10;512;0;240;0;1;1;2;0;0;4;8;2;10;0;85;0
54;6;1383;0;240;0;2;0;0;0;0;2;2;0;2;0;68;0
54;22;872;0;240;0;1;0;0;0;0;1;3;0;3;0;87;0
54;20;1271;0;240;0;1;0;0;0;0;1;1;0;1;0;67;0
54;16;963;0;240;0;1;0;0;0;0;1;0;0;0;0;60;0
54;4;849;0;240;0;0;0;0;0;0;0;5;0;5;0;87;0
54;25;789;0;240;0;2;0;0;0;0;2;3;0;3;0;63;0
54;28;1021;0;240;0;2;0;0;0;0;2;1;0;1;0;75;0
56;29;3877;0;6;4;12;5;2;6;3;28;11;6;17;0;678;0
56;9;65535;0;1;2;11;6;0;7;0;24;16;0;16;0;575;0
56;12;3814;0;6;5;9;4;0;6;1;20;11;1;12;0;538;0
56;3;3723;0;6;3;11;6;1;6;0;24;6;2;8;0;511;0
56;7;3565;0;6;3;12;4;5;5;0;26;9;7;16;0;559;0
56;21;3584;0;1;5;10;5;0;7;0;22;9;1;10;0;677;0
56;5;764;0;7;7;14;6;5;8;5;38;16;15;31;0;873;0
56;8;2709;0;243;2;7;4;3;6;0;20;4;4;8;0;604;0
56;17;749;0;9;1;13;0;16;1;4;34;12;26;38;0;823;1
56;18;65535;0;6;5;11;4;7;5;3;30;13;16;29;0;749;0
56;30;3104;0;6;4;12;5;3;8;2;30;10;6;16;0;754;0
56;24;2064;0;7;3;12;4;3;7;3;29;9;10;19;0;569;0
56;19;2403;0;7;6;13;7;0;9;1;30;12;1;13;0;782;0
56;11;5538;0;7;4;10;6;1;5;1;23;9;5;14;0;567;0
56;26;2894;0;6;5;14;8;5;9;2;38;8;9;17;0;902;0
56;31;2930;0;7;3;13;7;1;10;1;32;14;4;18;0;810;0
56;10;2234;0;251;3;11;3;2;6;4;26;6;6;12;0;565;0
56;6;4019;0;0;2;9;4;0;4;0;17;5;0;5;0;445;0
56;22;3309;0;6;5;14;4;2;9;1;30;8;8;16;0;798;0
56;14;65535;0;7;4;10;4;0;6;0;20;13;2;15;0;564;0
56;20;5551;0;1;4;11;8;1;8;1;29;16;9;25;0;596;0
56;16;4822;0;7;4;13;8;4;7;2;34;15;7;22;0;714;0
56;4;3078;0;8;6;13;5;7;6;4;35;13;12;25;0;783;0
56;25;2729;0;6;2;7;2;0;3;0;12;9;1;10;0;440;0
56;28;3072;0;1;5;13;6;1;9;0;29;14;2;16;0;731;0
58;29;1587;0;33;5;16;8;1;8;0;33;24;8;32;0;540;0
58;9;1965;0;33;4;12;6;3;6;1;28;22;5;27;0;696;0
58;12;1020;0;33;6;17;10;5;8;3;43;30;13;43;0;884;0
58;3;1331;0;33;5;18;9;3;9;1;40;26;7;33;0;615;0
58;7;65535;0;33;5;15;6;2;6;2;31;19;6;25;0;682;0
58;21;65535;0;42;8;14;4;5;8;1;32;22;7;29;0;662;0
58;8;3221;0;33;4;17;7;6;10;2;42;16;14;30;0;1000;0
58;17;65535;0;45;0;18;1;0;2;1;22;33;6;39;0;488;1
58;18;819;0;33;4;17;5;8;12;1;43;29;22;51;0;812;0
58;30;65535;0;42;11;18;5;0;8;0;31;27;4;31;0;677;0
58;5;65535;0;44;11;15;2;12;6;6;41;27;27;54;0;741;0
58;24;544;0;33;5;11;4;17;4;9;45;20;28;48;0;619;0
58;19;679;0;33;9;15;4;5;6;2;32;25;17;42;0;473;0
58;11;65535;0;36;4;15;6;1;10;0;32;20;5;25;0;751;0
58;14;1398;0;33;2;13;8;11;7;3;42;16;18;34;0;952;0
58;26;512;0;43;7;13;7;8;7;3;38;18;14;32;0;558;0
58;31;65535;0;42;7;12;6;8;3;5;34;27;15;42;0;790;0
58;10;657;0;33;6;15;8;11;9;8;51;23;20;43;0;880;0
58;6;65535;0;38;8;13;3;0;3;0;19;16;2;18;0;273;0
58;22;65535;0;42;13;18;7;2;6;1;34;40;5;45;0;728;0
58;20;2084;0;33;5;17;9;1;10;1;38;23;2;25;0;830;0
58;16;1120;0;33;5;13;6;12;8;4;43;26;20;46;0;875;0
58;4;65535;0;42;9;16;1;0;3;0;20;28;1;29;0;349;0
58;28;65535;0;42;9;12;6;0;5;0;23;19;0;19;0;471;0
58;25;65535;0;33;4;16;7;3;9;0;35;14;7;21;0;614;0
60;29;65535;0;68;8;16;5;0;8;0;29;22;4;26;0;633;0
60;9;2960;0;69;6;13;3;4;6;2;28;19;11;30;0;481;0
60;12;65535;0;68;9;12;4;5;8;0;29;30;12;42;0;596;0
60;3;65535;0;72;7;14;6;0;9;0;29;25;2;27;0;724;0
60;7;2771;0;61;5;13;9;3;9;1;35;20;6;26;0;920;0
60;21;65535;0;72;7;14;3;2;3;1;23;21;5;26;0;520;0
60;5;65535;0;74;9;14;4;12;7;5;42;26;21;47;0;759;0
60;17;65535;0;75;0;15;0;0;0;0;15;18;0;18;0;263;1
60;18;65535;0;72;9;17;6;3;10;2;38;30;10;40;0;756;0
60;30;65535;0;72;9;15;3;1;3;0;22;22;7;29;0;547;0
60;24;512;0;73;6;16;6;17;9;10;58;24;32;56;0;1019;0
60;19;304;0;73;8;14;7;3;11;2;37;24;10;34;0;886;0
60;8;1446;0;73;6;13;8;3;11;2;37;20;11;31;0;712;0
60;11;65535;0;66;6;13;7;0;6;0;26;20;0;20;0;510;0
60;14;2679;0;69;7;17;7;9;16;6;55;23;19;42;0;781;0
60;26;666;0;73;8;15;6;8;8;5;42;25;24;49;0;757;0
60;31;65535;0;72;5;13;3;0;5;0;21;26;2;28;0;498;0
60;10;1190;0;73;6;16;9;7;10;4;46;22;14;36;0;843;0
60;6;65535;0;72;7;16;3;0;4;0;23;13;0;13;0;375;0
60;22;65535;0;74;8;17;7;0;7;0;31;26;1;27;0;637;0
60;20;3588;0;73;8;12;6;1;8;1;28;24;5;29;0;752;0
60;16;1250;0;61;6;10;4;14;5;7;40;23;28;51;0;783;0
60;4;65535;0;72;11;17;3;1;3;1;25;36;3;39;0;475;0
60;25;2810;0;61;4;16;6;3;11;3;39;15;6;21;0;715;0
60;28;65535;0;74;6;13;3;2;2;2;22;15;4;19;0;407;0
62;29;2120;0;105;11;19;5;3;10;1;38;40;4;44;0;780;0
62;9;1254;0;97;6;17;10;5;10;3;45;24;12;36;0;916;0
62;12;793;0;105;10;18;6;6;7;6;43;33;18;51;0;762;0
62;3;1305;0;105;11;19;6;0;9;0;34;38;2;40;0;618;0
62;7;2986;0;105;5;15;9;1;6;1;32;17;4;21;0;654;0
62;21;3511;0;103;10;12;4;0;3;0;19;27;2;29;0;371;0
62;5;698;0;105;13;20;2;2;8;1;33;36;7;43;0;430;0
62;8;3859;0;105;7;17;9;10;11;3;50;17;16;33;0;892;0
62;17;65535;0;109;0;17;0;0;0;0;17;37;0;37;0;230;1
62;18;1075;0;105;10;19;5;2;8;0;34;39;2;41;0;573;0
62;30;1766;0;105;12;19;2;0;2;0;23;40;0;40;0;320;0
62;24;570;0;105;9;18;5;20;9;5;57;25;39;64;0;811;0
62;19;563;0;105;14;18;5;5;7;0;35;37;14;51;0;431;0
62;11;1719;0;103;8;18;8;2;8;0;36;24;7;31;0;690;0
